Age,Age levels,BusinessTravel,Department,JobRole,Job Level,Satisfication,Consistency,Managers cosnsistency,Experience,Salary Range (K),EducationField,Gender,Distance to Home,OverTime,WLB,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TrainingTimesLastYear,DailyRate,PerformanceRating,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,HourlyRate,JobInvolvement,JobLevel,MonthlyRate
29,twenteth,Travel Frequently,Research & Dev.,Research Scientist,Level 1,High,0 to 5,0 to 5,Entry,1 to 5,Life Sciences,Male,Far,Yes,Not Balanced,"$2,439",1,24,3,459,4,1,1,0,1,0,73,2,1,14753
46,fourteenth,Travel Rarely,Sales,Sales Executive,Level 3,Miduem,6 to 10,6 to 10,Advanced,5 to 10,Life Sciences,Female,Very Close,No,Balanced,"$7,314",5,21,2,1254,4,14,8,7,0,7,64,3,3,14011
27,twenteth,Travel Frequently,Research & Dev.,Research Scientist,Level 1,High,6 to 10,0 to 5,Experienced,1 to 5,Life Sciences,Female,Close,No,Not Balanced,"$4,774",0,19,2,1131,3,8,7,6,7,3,77,2,1,23844
39,thirteenth,Travel Rarely,Research & Dev.,Research Scientist,Level 2,High,0 to 5,0 to 5,Experienced,1 to 5,Other,Male,Close,No,Balanced,"$3,902",8,14,2,835,3,7,2,2,2,2,41,3,2,5141
55,fifteenth,Travel Rarely,Research & Dev.,Research Scientist,Level 1,Miduem,0 to 5,0 to 5,Advanced,1 to 5,Technical Degree,Male,Very Close,No,Balanced,"$2,662",8,20,2,836,4,19,5,2,0,4,98,2,1,7975
28,twenteth,Travel Rarely,Sales,Sales Representative,Level 1,Miduem,0 to 5,0 to 5,Entry,1 to 5,Medical,Female,Very Close,No,Balanced,"$2,856",1,19,3,1172,3,1,1,0,0,0,78,3,1,3692
30,thirteenth,Travel Rarely,Sales,Sales Representative,Level 1,Miduem,0 to 5,0 to 5,Entry,1 to 5,Medical,Male,Very Close,No,Not Balanced,"$1,081",1,13,3,945,3,1,1,0,0,0,89,3,1,16019
22,twenteth,Travel Rarely,Research & Dev.,Research Scientist,Level 1,High,0 to 5,0 to 5,Entry,1 to 5,Life Sciences,Male,Very Close,Yes,Balanced,"$2,472",1,23,2,391,4,1,1,0,0,0,75,3,1,26092
36,thirteenth,Travel Rarely,Sales,Sales Executive,Level 2,Miduem,6 to 10,6 to 10,Advanced,5 to 10,Technical Degree,Female,Very Close,Yes,Balanced,"$5,673",1,13,4,1266,3,10,10,9,1,7,63,2,2,6060
31,thirteenth,Travel Rarely,Research & Dev.,Laboratory Technician,Level 2,Miduem,6 to 10,0 to 5,Advanced,1 to 5,Life Sciences,Male,Far,No,Balanced,"$4,197",1,11,2,311,3,10,10,8,0,2,89,3,2,18624
34,thirteenth,Travel Rarely,Sales,Sales Executive,Level 3,Miduem,0 to 5,0 to 5,Experienced,5 to 10,Life Sciences,Male,Very Close,Yes,Balanced,"$9,713",2,13,3,1480,3,9,5,3,1,0,64,3,3,24444
29,twenteth,Travel Rarely,Research & Dev.,Laboratory Technician,Level 1,High,0 to 5,0 to 5,Advanced,1 to 5,Life Sciences,Male,Very Close,No,Balanced,"$2,062",3,14,2,592,3,11,3,2,1,2,59,3,1,19384
37,thirteenth,Travel Rarely,Research & Dev.,Research Scientist,Level 2,High,0 to 5,0 to 5,Advanced,1 to 5,Medical,Male,Very Close,Yes,Balanced,"$4,284",5,22,2,783,4,16,5,3,0,4,78,3,2,13588
35,thirteenth,Travel Rarely,Research & Dev.,Manufacturing Director,Level 2,High,0 to 5,0 to 5,Intermediate,1 to 5,Other,Female,Close,Yes,Balanced,"$4,788",0,11,2,219,3,4,3,2,0,2,44,2,2,25388
45,fourteenth,Travel Rarely,Research & Dev.,Manufacturing Director,Level 2,Miduem,6 to 10,6 to 10,Advanced,5 to 10,Life Sciences,Female,Far,No,Not Balanced,"$5,906",0,13,2,556,3,10,9,8,3,8,93,2,2,23888
36,thirteenth,Travel Frequently,HR,Human Resources,Level 2,Miduem,6 to 10,6 to 10,Advanced,1 to 5,Human Resources,Male,Very Close,No,Not Balanced,"$3,886",1,21,2,1213,4,10,10,1,0,8,94,2,2,4223
40,fourteenth,Travel Rarely,Research & Dev.,Manager,Level 4,Low,11 to 20,11 to 20,Expert,15 to 20,Life Sciences,Male,Very Close,No,Balanced,"$16,823",2,11,3,1137,3,22,19,7,11,16,98,3,4,18991
26,twenteth,Travel Rarely,Research & Dev.,Research Scientist,Level 1,Miduem,0 to 5,0 to 5,Entry,1 to 5,Life Sciences,Female,Very Close,Yes,Not Balanced,"$2,933",1,13,3,482,3,1,1,0,1,0,90,2,1,14908
27,twenteth,Travel Rarely,Sales,Sales Executive,Level 2,Low,6 to 10,6 to 10,Experienced,5 to 10,Medical,Female,Very Close,No,Not Balanced,"$6,500",0,14,5,511,3,9,8,7,0,7,89,4,2,26997
48,fourteenth,Travel Frequently,Research & Dev.,Manager,Level 4,High,21 to 30,6 to 10,Expert,15 to 20,Medical,Female,Far,No,Balanced,"$17,174",3,11,3,117,3,24,22,17,4,7,58,3,4,2437
44,fourteenth,Travel Rarely,Research & Dev.,Healthcare Representative,Level 2,Miduem,0 to 5,0 to 5,Advanced,5 to 10,Life Sciences,Male,Very Close,No,Balanced,"$5,033",2,15,5,170,3,10,2,0,2,2,78,4,2,9364
34,thirteenth,Non-Travel,Research & Dev.,Research Scientist,Level 1,High,0 to 5,0 to 5,Experienced,1 to 5,Technical Degree,Male,Close,Yes,Balanced,"$2,307",1,23,2,967,4,5,5,2,3,0,85,1,1,14460
56,fifteenth,Travel Rarely,Research & Dev.,Laboratory Technician,Level 1,Low,0 to 5,0 to 5,Experienced,1 to 5,Life Sciences,Male,Far,No,Balanced,"$2,587",1,16,3,1162,3,5,4,2,1,0,97,3,1,10261
36,thirteenth,Travel Rarely,Sales,Sales Executive,Level 2,Miduem,0 to 5,0 to 5,Advanced,5 to 10,Marketing,Male,Close,No,Not Balanced,"$5,507",2,16,1,335,3,12,4,2,1,3,33,2,2,16822
41,fourteenth,Travel Rarely,Sales,Sales Executive,Level 2,Miduem,0 to 5,0 to 5,Advanced,1 to 5,Marketing,Female,Very Close,No,Balanced,"$4,393",5,21,3,337,4,14,5,4,1,4,54,3,2,26841
42,fourteenth,Travel Rarely,Research & Dev.,Research Director,Level 3,Miduem,11 to 20,6 to 10,Advanced,10 to 15,Medical,Male,Very Close,No,Balanced,"$13,348",9,13,3,1396,3,18,13,7,5,7,83,3,3,14842
31,thirteenth,Travel Rarely,Sales,Sales Executive,Level 2,Miduem,0 to 5,0 to 5,Experienced,5 to 10,Medical,Female,Very Close,Yes,Balanced,"$6,583",2,11,2,1079,3,8,5,2,1,4,86,3,2,20115
34,thirteenth,Travel Rarely,Sales,Sales Executive,Level 2,High,0 to 5,0 to 5,Experienced,5 to 10,Medical,Female,Very Close,Yes,Not Balanced,"$8,103",3,12,3,735,3,9,4,2,0,1,75,2,2,16495
31,thirteenth,Travel Rarely,Research & Dev.,Laboratory Technician,Level 1,Low,0 to 5,0 to 5,Intermediate,1 to 5,Medical,Female,Very Close,No,Not Balanced,"$3,978",8,12,0,471,3,4,2,2,2,2,62,4,1,16031
26,twenteth,Travel Frequently,Research & Dev.,Laboratory Technician,Level 1,Miduem,6 to 10,6 to 10,Experienced,1 to 5,Other,Male,Very Close,No,Balanced,"$2,544",0,18,3,1096,3,8,7,7,7,7,61,4,1,7102
45,fourteenth,Travel Frequently,Research & Dev.,Healthcare Representative,Level 2,Miduem,0 to 5,0 to 5,Advanced,5 to 10,Medical,Male,Very Close,No,Balanced,"$5,399",4,12,3,1297,3,12,4,2,0,3,44,3,2,14511
33,thirteenth,Travel Rarely,Sales,Sales Executive,Level 2,Miduem,6 to 10,6 to 10,Advanced,5 to 10,Marketing,Male,Very Close,No,Not Balanced,"$5,487",1,14,2,217,3,10,10,4,0,9,43,3,2,10410
28,twenteth,Travel Frequently,Sales,Sales Executive,Level 2,Miduem,6 to 10,6 to 10,Experienced,5 to 10,Life Sciences,Male,Very Close,Yes,Balanced,"$6,834",1,12,2,783,3,7,7,7,0,7,42,2,2,19255
29,twenteth,Travel Frequently,Sales,Sales Representative,Level 1,Miduem,0 to 5,0 to 5,Entry,1 to 5,Technical Degree,Male,Far,No,Balanced,"$1,091",1,17,3,746,3,1,1,0,0,0,45,4,1,10642
39,thirteenth,Non-Travel,Sales,Sales Executive,Level 2,Low,0 to 5,0 to 5,Advanced,5 to 10,Life Sciences,Female,Far,No,Balanced,"$5,736",6,19,1,1251,3,10,3,2,1,2,32,1,2,3987
27,twenteth,Travel Rarely,Research & Dev.,Research Scientist,Level 1,Miduem,0 to 5,0 to 5,Experienced,1 to 5,Technical Degree,Male,Very Close,No,Not Balanced,"$2,226",1,11,3,1354,3,6,5,3,1,2,41,3,1,6073
34,thirteenth,Travel Frequently,Research & Dev.,Research Scientist,Level 2,Miduem,11 to 20,11 to 20,Advanced,5 to 10,Other,Male,Far,Yes,Balanced,"$5,747",1,15,3,735,3,16,15,10,6,11,86,2,2,26496
28,twenteth,Travel Rarely,Sales,Sales Executive,Level 2,High,0 to 5,0 to 5,Experienced,5 to 10,Marketing,Female,Close,Yes,Balanced,"$9,854",3,11,0,1475,3,6,2,0,2,2,84,3,2,23352
47,fourteenth,Non-Travel,Research & Dev.,Research Scientist,Level 2,Miduem,6 to 10,6 to 10,Advanced,5 to 10,Technical Degree,Male,Close,No,Balanced,"$5,467",8,18,4,1169,3,16,8,7,1,7,64,3,2,2125
56,fifteenth,Travel Rarely,Sales,Sales Executive,Level 2,High,0 to 5,0 to 5,Experienced,5 to 10,Marketing,Female,Close,No,Balanced,"$5,380",4,16,3,1443,3,6,0,0,0,0,89,2,2,20328
39,thirteenth,Travel Rarely,Research & Dev.,Manufacturing Director,Level 2,Low,6 to 10,6 to 10,Advanced,5 to 10,Medical,Male,Very Close,No,Balanced,"$5,151",1,25,3,867,4,10,10,0,7,9,87,3,2,12315
38,thirteenth,Travel Frequently,Research & Dev.,Research Scientist,Level 2,High,11 to 20,6 to 10,Expert,1 to 5,Medical,Female,Very Close,Yes,Balanced,"$2,133",1,16,3,1394,3,20,20,11,0,7,58,2,2,18115
58,fifteenth,Travel Rarely,Sales,Manager,Level 4,High,0 to 5,0 to 5,Expert,15 to 20,Life Sciences,Female,Far,Yes,Not Balanced,"$17,875",4,13,2,605,3,29,1,0,0,0,72,3,4,11761
32,thirteenth,Travel Frequently,Research & Dev.,Research Scientist,Level 1,Low,0 to 5,0 to 5,Experienced,1 to 5,Life Sciences,Female,Very Close,Yes,Balanced,"$2,432",3,14,2,238,3,8,4,1,0,3,47,4,1,15318
38,thirteenth,Travel Rarely,Research & Dev.,Research Scientist,Level 1,Miduem,0 to 5,0 to 5,Advanced,1 to 5,Life Sciences,Male,Very Close,No,Balanced,"$4,771",2,19,0,1206,3,10,5,2,0,3,71,3,1,14293
49,fourteenth,Travel Frequently,Research & Dev.,Research Director,Level 5,Miduem,0 to 5,0 to 5,Expert,15 to 20,Life Sciences,Male,Very Close,No,Balanced,"$19,161",3,15,3,1064,3,28,5,4,4,3,42,3,5,13738
42,fourteenth,Travel Rarely,Sales,Sales Executive,Level 2,Miduem,0 to 5,0 to 5,Advanced,5 to 10,Marketing,Male,Close,Yes,Balanced,"$5,087",3,12,4,419,3,14,0,0,0,0,77,3,2,2900
27,twenteth,Travel Frequently,HR,Human Resources,Level 1,Low,0 to 5,0 to 5,Entry,1 to 5,Human Resources,Female,Far,No,Balanced,"$2,863",1,12,2,1337,3,1,1,0,0,0,58,2,1,19555
35,thirteenth,Travel Rarely,Sales,Sales Executive,Level 2,Miduem,0 to 5,0 to 5,Experienced,5 to 10,Medical,Male,Close,No,Not Balanced,"$5,561",0,16,2,682,3,6,5,3,0,4,71,3,2,15975
28,twenteth,Non-Travel,Research & Dev.,Research Scientist,Level 1,Miduem,0 to 5,0 to 5,Experienced,1 to 5,Medical,Male,Close,No,Not Balanced,"$2,144",1,14,3,1103,3,5,5,3,1,4,49,3,1,2122
31,thirteenth,Non-Travel,Research & Dev.,Research Scientist,Level 1,Miduem,0 to 5,0 to 5,Intermediate,1 to 5,Medical,Male,Very Close,Yes,Balanced,"$3,065",1,13,3,976,3,4,4,2,2,3,48,3,1,3995
36,thirteenth,Non-Travel,Research & Dev.,Laboratory Technician,Level 1,Low,0 to 5,0 to 5,Experienced,1 to 5,Life Sciences,Male,Very Close,No,Balanced,"$2,810",1,22,3,1351,4,5,5,4,0,2,66,4,1,9238
34,thirteenth,Travel Rarely,Sales,Sales Executive,Level 3,Low,11 to 20,0 to 5,Advanced,5 to 10,Marketing,Male,Very Close,No,Not Balanced,"$9,888",1,21,3,937,4,14,14,8,2,1,32,3,3,6770
34,thirteenth,Travel Rarely,Sales,Sales Executive,Level 3,High,6 to 10,0 to 5,Experienced,5 to 10,Medical,Male,Close,No,Not Balanced,"$8,628",1,18,2,1239,3,9,8,7,1,1,39,3,3,22914
26,twenteth,Travel Rarely,Research & Dev.,Laboratory Technician,Level 1,Miduem,6 to 10,6 to 10,Experienced,1 to 5,Medical,Male,Very Close,No,Not Balanced,"$2,867",0,13,6,157,3,8,7,7,7,6,95,3,1,20006
29,twenteth,Travel Rarely,Research & Dev.,Healthcare Representative,Level 2,Low,0 to 5,0 to 5,Experienced,5 to 10,Life Sciences,Male,Very Close,No,Not Balanced,"$5,373",0,12,5,136,3,6,5,3,0,2,89,3,2,6225
32,thirteenth,Non-Travel,Research & Dev.,Healthcare Representative,Level 2,Miduem,0 to 5,0 to 5,Experienced,5 to 10,Medical,Female,Close,No,Balanced,"$6,667",5,18,6,1146,3,9,5,1,1,2,34,3,2,16542
31,thirteenth,Travel Frequently,Research & Dev.,Research Scientist,Level 2,High,6 to 10,6 to 10,Advanced,5 to 10,Life Sciences,Male,Very Close,No,Balanced,"$5,003",1,21,6,1125,4,10,10,8,8,7,48,1,2,5771
28,twenteth,Travel Rarely,Research & Dev.,Laboratory Technician,Level 1,Miduem,0 to 5,0 to 5,Experienced,1 to 5,Technical Degree,Male,Close,No,Not Balanced,"$2,367",5,12,2,1404,3,6,4,1,0,3,32,2,1,18779
38,thirteenth,Travel Rarely,Sales,Sales Representative,Level 1,Low,0 to 5,0 to 5,Expert,1 to 5,Life Sciences,Male,Very Close,No,Not Balanced,"$2,858",4,14,3,1404,3,20,1,0,0,0,59,2,1,11473
35,thirteenth,Travel Rarely,Sales,Sales Executive,Level 2,Miduem,6 to 10,6 to 10,Advanced,5 to 10,Life Sciences,Female,Very Close,Yes,Balanced,"$5,204",1,11,2,1224,3,10,10,8,0,9,55,3,2,13586
27,twenteth,Travel Rarely,Sales,Sales Executive,Level 2,High,6 to 10,6 to 10,Experienced,1 to 5,Marketing,Male,Very Close,No,Balanced,"$4,105",1,14,5,954,3,7,7,7,0,7,44,3,2,5099
32,thirteenth,Travel Rarely,Research & Dev.,Manufacturing Director,Level 2,High,0 to 5,0 to 5,Experienced,5 to 10,Life Sciences,Male,Very Close,No,Balanced,"$9,679",8,24,1,1373,4,8,1,0,0,0,56,2,2,10138
31,thirteenth,Travel Frequently,Sales,Sales Executive,Level 2,Low,6 to 10,6 to 10,Advanced,5 to 10,Marketing,Male,Far,Yes,Balanced,"$5,617",1,11,4,754,3,10,10,7,0,8,63,3,2,21075
53,fifteenth,Travel Rarely,Sales,Sales Executive,Level 3,Low,0 to 5,0 to 5,Advanced,10 to 15,Life Sciences,Male,Far,Yes,Not Balanced,"$10,448",6,13,2,1168,3,15,2,2,2,2,66,3,3,5843
54,fifteenth,Travel Rarely,Research & Dev.,Research Scientist,Level 2,Low,0 to 5,0 to 5,Experienced,1 to 5,Life Sciences,Female,Very Close,No,Not Balanced,"$2,897",3,11,6,155,3,9,4,3,2,3,67,3,2,22474
33,thirteenth,Travel Frequently,Research & Dev.,Healthcare Representative,Level 2,High,6 to 10,6 to 10,Experienced,5 to 10,Life Sciences,Male,Very Close,No,Balanced,"$5,968",1,20,2,1303,4,9,9,7,2,8,36,3,2,18079
43,fourteenth,Travel Rarely,Research & Dev.,Healthcare Representative,Level 3,Low,6 to 10,6 to 10,Advanced,5 to 10,Life Sciences,Male,Close,No,Balanced,"$7,510",1,17,1,574,3,10,10,9,0,9,30,3,3,16873
38,thirteenth,Travel Frequently,HR,Human Resources,Level 1,High,6 to 10,0 to 5,Experienced,1 to 5,Other,Male,Very Close,Yes,Balanced,"$2,991",0,11,2,1444,3,7,6,2,1,2,88,3,1,5224
55,fifteenth,Travel Rarely,HR,Manager,Level 5,Miduem,6 to 10,0 to 5,Expert,15 to 20,Human Resources,Male,Far,Yes,Balanced,"$19,636",4,18,0,189,3,35,10,9,1,4,71,4,5,25811
31,thirteenth,Travel Rarely,Research & Dev.,Laboratory Technician,Level 1,High,0 to 5,0 to 5,Entry,1 to 5,Medical,Female,Very Close,Yes,Balanced,"$1,129",1,11,4,1276,3,1,1,0,0,0,59,1,1,17536
39,thirteenth,Travel Rarely,Sales,Sales Executive,Level 4,Miduem,11 to 20,6 to 10,Expert,10 to 15,Marketing,Male,Close,No,Balanced,"$13,341",0,12,3,119,3,21,20,8,11,10,77,3,4,25098
42,fourteenth,Non-Travel,Research & Dev.,Research Scientist,Level 2,High,11 to 20,6 to 10,Expert,1 to 5,Life Sciences,Male,Far,No,Balanced,"$4,332",1,12,2,335,3,20,20,9,3,7,37,2,2,14811
31,thirteenth,Non-Travel,Research & Dev.,Research Director,Level 3,Miduem,11 to 20,6 to 10,Advanced,10 to 15,Medical,Female,Very Close,No,Balanced,"$11,031",4,20,2,697,4,13,11,7,4,8,40,3,3,26862
54,fifteenth,Travel Rarely,Research & Dev.,Manufacturing Director,Level 2,Miduem,0 to 5,0 to 5,Experienced,1 to 5,Medical,Female,Very Close,Yes,Balanced,"$4,440",6,19,3,157,3,9,5,2,1,4,77,3,2,25198
24,twenteth,Travel Rarely,Research & Dev.,Healthcare Representative,Level 2,Miduem,0 to 5,0 to 5,Intermediate,1 to 5,Life Sciences,Male,Very Close,No,Not Balanced,"$4,617",1,12,2,771,3,4,4,3,1,2,45,2,2,14120
23,twenteth,Travel Rarely,Research & Dev.,Laboratory Technician,Level 1,High,0 to 5,0 to 5,Experienced,1 to 5,Other,Male,Close,No,Balanced,"$2,647",1,13,6,571,3,5,5,2,1,4,78,3,1,13672
40,fourteenth,Travel Frequently,Research & Dev.,Laboratory Technician,Level 2,High,6 to 10,0 to 5,Advanced,5 to 10,Technical Degree,Female,Close,No,Balanced,"$6,323",1,11,2,692,3,10,10,9,9,4,73,3,2,26849
40,fourteenth,Travel Rarely,Sales,Sales Executive,Level 2,Miduem,11 to 20,6 to 10,Advanced,5 to 10,Marketing,Female,Very Close,No,Balanced,"$5,677",3,14,4,444,3,15,11,8,5,10,92,3,2,4258
25,twenteth,Travel Rarely,HR,Human Resources,Level 1,Miduem,0 to 5,0 to 5,Experienced,1 to 5,Human Resources,Female,Very Close,No,Balanced,"$2,187",4,14,3,309,3,6,2,0,1,2,82,3,1,19655
30,thirteenth,Travel Rarely,Research & Dev.,Laboratory Technician,Level 1,High,11 to 20,6 to 10,Advanced,1 to 5,Medical,Male,Very Close,No,Not Balanced,"$3,748",1,13,6,911,3,12,12,8,1,7,76,3,1,4077
25,twenteth,Travel Rarely,Research & Dev.,Laboratory Technician,Level 1,High,0 to 5,0 to 5,Experienced,1 to 5,Other,Male,Very Close,Yes,Not Balanced,"$3,977",6,19,2,977,3,7,2,2,0,2,57,3,1,7298
47,fourteenth,Travel Rarely,Research & Dev.,Healthcare Representative,Level 3,Low,11 to 20,11 to 20,Expert,5 to 10,Medical,Male,Far,No,Balanced,"$8,633",2,23,3,1180,4,25,17,14,12,11,84,3,3,13084
33,thirteenth,Non-Travel,Research & Dev.,Laboratory Technician,Level 1,Miduem,0 to 5,0 to 5,Entry,1 to 5,Medical,Male,Very Close,No,Not Balanced,"$2,008",1,12,2,1313,3,1,1,1,0,0,59,2,1,20439
38,thirteenth,Travel Rarely,Sales,Sales Executive,Level 2,High,11 to 20,6 to 10,Advanced,1 to 5,Life Sciences,Male,Very Close,No,Balanced,"$4,440",0,15,3,1321,3,16,15,13,5,8,86,3,2,7636
31,thirteenth,Travel Rarely,Sales,Sales Representative,Level 1,Low,0 to 5,0 to 5,Intermediate,1 to 5,Life Sciences,Male,Very Close,No,Balanced,"$3,067",0,19,1,1154,3,3,2,2,1,2,54,3,1,6393
38,thirteenth,Travel Frequently,Research & Dev.,Manufacturing Director,Level 2,Low,6 to 10,6 to 10,Advanced,5 to 10,Life Sciences,Male,Very Close,No,Balanced,"$5,321",2,11,1,508,3,10,8,3,7,7,72,2,2,14284
42,fourteenth,Travel Rarely,Research & Dev.,Research Scientist,Level 2,High,0 to 5,0 to 5,Experienced,5 to 10,Life Sciences,Male,Close,Yes,Not Balanced,"$5,410",6,17,3,557,3,9,4,3,1,2,35,3,2,11189
41,fourteenth,Travel Rarely,Research & Dev.,Research Scientist,Level 1,High,0 to 5,0 to 5,Advanced,1 to 5,Life Sciences,Male,Very Close,No,Balanced,"$2,782",3,22,3,642,4,12,5,3,1,0,76,3,1,21412
47,fourteenth,Non-Travel,Research & Dev.,Research Director,Level 3,Miduem,11 to 20,11 to 20,Advanced,10 to 15,Medical,Female,Very Close,No,Not Balanced,"$11,957",0,18,3,1162,3,14,13,8,5,12,98,3,3,17231
35,thirteenth,Travel Rarely,Research & Dev.,Laboratory Technician,Level 1,High,0 to 5,0 to 5,Experienced,1 to 5,Medical,Male,Close,Yes,Balanced,"$2,660",7,11,3,1490,3,5,2,2,2,2,43,3,1,20232
22,twenteth,Travel Rarely,Research & Dev.,Research Scientist,Level 1,High,0 to 5,0 to 5,Intermediate,1 to 5,Life Sciences,Male,Very Close,No,Balanced,"$3,375",0,12,2,581,3,4,3,2,1,2,63,3,1,17624
35,thirteenth,Travel Rarely,Research & Dev.,Research Scientist,Level 2,Miduem,6 to 10,6 to 10,Advanced,5 to 10,Medical,Male,Very Close,No,Balanced,"$5,098",1,19,5,1395,3,10,10,7,0,8,48,3,2,18698
33,thirteenth,Travel Rarely,Research & Dev.,Healthcare Representative,Level 2,Miduem,6 to 10,0 to 5,Advanced,1 to 5,Medical,Female,Close,Yes,Balanced,"$4,878",0,13,6,501,3,10,9,7,8,1,95,3,2,21653
32,thirteenth,Travel Rarely,Research & Dev.,Laboratory Technician,Level 1,Miduem,6 to 10,0 to 5,Experienced,1 to 5,Life Sciences,Female,Far,No,Balanced,"$2,837",1,13,3,267,3,6,6,2,4,1,49,2,1,15919
40,fourteenth,Travel Rarely,Research & Dev.,Laboratory Technician,Level 1,Low,0 to 5,0 to 5,Experienced,1 to 5,Life Sciences,Male,Very Close,No,Not Balanced,"$2,406",8,19,3,543,3,8,1,0,0,0,83,3,1,4060
32,thirteenth,Travel Rarely,Sales,Sales Representative,Level 1,Miduem,0 to 5,0 to 5,Intermediate,1 to 5,Medical,Male,Very Close,No,Balanced,"$2,269",0,14,2,234,3,3,2,2,2,2,68,2,1,18024
39,thirteenth,Travel Rarely,Research & Dev.,Research Scientist,Level 2,Low,6 to 10,6 to 10,Advanced,1 to 5,Life Sciences,Male,Far,No,Balanced,"$4,108",7,13,2,116,3,18,7,7,1,7,52,3,2,5340
38,thirteenth,Travel Rarely,Research & Dev.,Research Director,Level 3,Miduem,11 to 20,11 to 20,Expert,10 to 15,Medical,Female,Very Close,No,Balanced,"$13,206",3,12,3,201,3,20,18,16,1,11,99,1,3,3376
32,thirteenth,Travel Rarely,Sales,Sales Executive,Level 3,Miduem,11 to 20,6 to 10,Advanced,10 to 15,Marketing,Female,Very Close,No,Balanced,"$10,422",1,19,3,801,3,14,14,10,5,7,48,3,3,24032
37,thirteenth,Travel Rarely,Research & Dev.,Research Director,Level 3,Miduem,11 to 20,6 to 10,Advanced,10 to 15,Life Sciences,Female,Very Close,Yes,Balanced,"$13,744",1,25,2,161,4,16,16,11,6,8,42,4,3,15471
25,twenteth,Travel Rarely,Sales,Sales Executive,Level 2,Low,0 to 5,0 to 5,Experienced,1 to 5,Other,Female,Very Close,Yes,Not Balanced,"$4,907",0,22,3,1382,4,6,5,3,0,4,85,3,2,13684
52,fifteenth,Non-Travel,Sales,Sales Representative,Level 1,Low,6 to 10,0 to 5,Advanced,1 to 5,Life Sciences,Male,Far,No,Not Balanced,"$3,482",2,15,3,585,3,16,9,8,0,0,40,3,1,19788
44,fourteenth,Travel Rarely,Research & Dev.,Research Scientist,Level 1,Miduem,0 to 5,0 to 5,Experienced,1 to 5,Medical,Male,Very Close,Yes,Balanced,"$2,436",6,12,2,1037,3,6,4,3,1,2,42,3,1,13422
21,twenteth,Travel Rarely,Sales,Sales Representative,Level 1,Miduem,0 to 5,0 to 5,Intermediate,1 to 5,Medical,Male,Very Close,Yes,Balanced,"$2,380",1,11,6,501,3,2,2,2,1,2,58,3,1,25479
39,thirteenth,Non-Travel,Research & Dev.,Manager,Level 5,High,6 to 10,0 to 5,Expert,15 to 20,Life Sciences,Male,Very Close,No,Not Balanced,"$19,431",2,13,3,105,3,21,6,0,1,3,87,3,5,15302
23,twenteth,Travel Frequently,Sales,Sales Representative,Level 1,High,0 to 5,0 to 5,Entry,1 to 5,Marketing,Male,Very Close,No,Not Balanced,"$1,790",1,19,3,638,3,1,1,0,1,0,33,3,1,26956
36,thirteenth,Travel Rarely,Sales,Sales Executive,Level 3,Low,6 to 10,0 to 5,Advanced,5 to 10,Medical,Female,Very Close,No,Balanced,"$7,644",0,19,2,557,3,10,9,7,3,4,94,2,3,12695
36,thirteenth,Travel Frequently,Research & Dev.,Manufacturing Director,Level 2,High,0 to 5,0 to 5,Advanced,5 to 10,Life Sciences,Female,Very Close,No,Balanced,"$5,131",7,13,3,688,3,18,4,2,0,2,97,3,2,9192
56,fifteenth,Non-Travel,Research & Dev.,Healthcare Representative,Level 2,Miduem,11 to 20,6 to 10,Advanced,5 to 10,Life Sciences,Male,Very Close,No,Not Balanced,"$6,306",1,21,2,667,4,13,13,12,1,9,57,3,2,26236
29,twenteth,Travel Rarely,Research & Dev.,Research Scientist,Level 1,Low,0 to 5,0 to 5,Intermediate,1 to 5,Medical,Male,Very Close,Yes,Balanced,"$4,787",9,14,3,1092,3,4,2,2,2,2,36,3,1,26124
42,fourteenth,Travel Rarely,Research & Dev.,Manager,Level 5,Low,21 to 30,11 to 20,Expert,15 to 20,Life Sciences,Male,Very Close,No,Not Balanced,"$18,880",5,11,2,300,3,24,22,6,4,14,56,3,5,17312
56,fifteenth,Travel Rarely,Research & Dev.,Laboratory Technician,Level 1,High,6 to 10,6 to 10,Advanced,1 to 5,Technical Degree,Male,Very Close,No,Not Balanced,"$2,339",8,11,4,310,3,14,10,9,9,8,72,3,1,3666
41,fourteenth,Travel Rarely,Research & Dev.,Manufacturing Director,Level 4,Low,11 to 20,6 to 10,Expert,10 to 15,Life Sciences,Female,Far,No,Balanced,"$13,570",0,23,3,582,4,21,20,7,0,10,60,2,4,5640
34,thirteenth,Travel Rarely,Sales,Sales Executive,Level 2,High,6 to 10,6 to 10,Experienced,5 to 10,Marketing,Female,Far,No,Balanced,"$6,712",1,21,2,704,4,8,8,7,1,7,95,2,2,8978
36,thirteenth,Non-Travel,Sales,Sales Executive,Level 2,High,11 to 20,11 to 20,Advanced,5 to 10,Marketing,Male,Close,No,Not Balanced,"$5,406",1,24,4,301,4,15,15,12,11,11,88,1,2,10436
41,fourteenth,Travel Rarely,Sales,Sales Executive,Level 2,Miduem,0 to 5,0 to 5,Advanced,5 to 10,Life Sciences,Male,Very Close,No,Balanced,"$8,938",2,11,5,930,3,14,5,4,0,4,57,2,2,12227
